 1149  1 14 2.25 2.25 3.00 2.20 2.80 3.80 3.40 4.00 2.80 2.00 3.00 2.75 3.75 3.75 3.40 3.60 3.00 4.00 4.00 2.00 2.80 2.67 3.00 3.00 2.75 4.00 4.00 4.00 4.00 4.00 4.00 4.00 2.60 3.00 3.60 3.00 2.75 4.00 4.00 4.00 4.00 4.00 3.80 4.00 2.80 3.00 3.80 3.40 3.00
 1150  0 14 3.25 2.25 2.50 2.20 3.00 3.40 2.60 3.80 3.20 3.67 2.80 3.75 2.00 2.25 2.60 3.60 3.60 3.00 4.00 4.00 2.80 4.00 4.00 4.00 3.75 2.25 3.00 3.00 3.20 3.80 3.60 4.00 4.00 4.00 3.00 4.00 4.00 2.50 2.75 3.80 3.80 3.80 3.60 4.00 4.00 4.00 3.60 4.00 2.60
 1151  0 14 2.00 2.75 3.25 2.80 3.80 3.20 3.60 3.60 3.00 3.00 2.20 3.00 3.00 3.00 3.00 4.00 3.00 4.00 3.80 3.20 2.20 3.00 3.20 3.20 3.00 2.75 3.25 3.00 4.00 3.40 4.00 4.00 3.20 3.00 1.80 3.20 3.00 3.00 3.25 3.00 3.60 3.60 4.00 4.00 3.00 3.00 2.60 3.40 2.40
 1152  0 15 2.00 2.50 3.00 2.80 3.80 3.00 3.00 3.80 2.80 1.33 3.20 2.50 3.00 3.00 3.00 4.00 4.00 3.60 4.00 3.60 3.00 1.00 4.00 4.00 3.00 3.00 3.25 3.00 4.00 4.00 3.80 4.00 2.40 1.00 3.40 3.80  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1153  0 14 2.00 2.00 3.33 2.50 3.00 3.40 3.40 3.60 2.80 1.00 1.80 2.25 2.00 3.00 2.00 3.00 2.80 2.60 2.60 2.80 2.40 2.33 2.60 2.60 2.00 2.50 3.00 2.40 2.60 3.40 3.00 3.40 2.60 2.33 2.80 2.60 2.25 3.00 3.00 2.80 3.00 2.80 3.20 3.00 3.00 3.00 3.00 3.00 2.00
 1154  0 14 4.00 3.75 3.25 4.00 3.20 2.40 3.60 4.00 2.40 4.00 2.40 4.00 1.50 3.50 3.80 3.40 3.40 3.20 4.00 2.80 2.20 3.67 3.60 3.60 3.75 2.75 3.00 3.40 2.20 2.60 2.60 2.60 2.40 3.00 2.60 3.80 3.00 3.00 3.00 3.00 3.00 3.00 2.80 3.00 2.40 3.33 2.60 3.00 3.00
 1155  1 14 2.25 2.50 3.50 2.40 2.80 4.00 3.40 4.00 2.20 2.67 2.80  .    .    .    .    .    .    .    .    .    .    .    .    .   2.25 2.75 3.25 2.80 3.20 4.00 3.60 4.00 2.40 2.67 2.20 2.80 2.25 3.00 3.50 2.80 3.00 3.00 3.00 2.80 2.60 3.00 2.40 2.40 2.00
 1156  1 15 2.75 3.00 3.25 3.00 4.00 4.00 3.60 4.00 4.00 3.33 4.00 3.00 2.75 3.25 3.00 3.80 4.00 4.00 4.00 3.80 3.60 4.00 3.60 3.60 3.00 2.75 3.75 3.40 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.40 3.25 3.00 3.50 3.00 3.80 3.60 4.00 4.00 3.80 4.00 4.00 3.00 2.40
 1157  1 14 2.75 2.00 2.75 2.40 4.00 3.20 3.60 4.00 3.20 3.00 3.60 3.00 2.00 3.00 2.80 4.00 3.00 3.80 4.00 3.20 3.20 3.00 3.00 3.00 3.00 2.50 3.50 3.00 4.00 4.00 4.00 4.00 3.20 3.33 3.40 3.20 3.00 2.00 2.75 2.80 4.00 3.60 4.00 3.40 3.00 3.33 3.60 3.20 3.80
 1158  1 14 3.00 3.75 3.75 3.80 3.00 3.40 4.00 4.00 3.60 3.33 3.00 3.25 3.00 3.00 3.00 3.00 3.20 3.40 4.00 3.80 3.00 4.00 3.20 3.20 3.25 3.00 3.00 3.00 2.80 3.20 3.20 4.00 4.00 4.00 3.20 3.00 3.25 3.00 3.00 3.00 2.80 3.00 3.60 4.00 3.60 4.00 3.00 3.40 3.20
 1159  0 14 3.00 3.00 2.75 2.80 4.00 3.80 3.20 2.80 2.80 3.00 2.60 3.25 2.50 2.75 2.80 3.60 3.60 2.80 2.80 3.20 3.00 3.33 2.80 2.80 3.00 2.50 2.75 2.60 3.80 4.00 2.80 4.00 3.00 2.67 3.00 2.60 2.75 2.00 2.00 2.00 3.80 4.00 2.40 4.00 2.80 3.00 3.00 3.00 2.80
 1160  1 16 2.25 2.00 2.75 2.00 1.80 2.40 2.80 3.20 2.40 2.00 2.60 2.50 2.25 2.50 2.60 2.20 2.80 2.60 2.80 2.20 2.40 2.67 2.40 2.40 2.50 2.50 2.75 2.40 2.20 2.80 2.80 3.00 2.40 2.00 2.20 2.80 2.50 2.25 2.75 2.00 2.00 2.80 2.80 3.00 2.40 2.33 2.40 2.60 3.00
 1161  1 14  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .   3.43  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1162  1 14  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .   2.00 2.75 2.75 3.00 3.00 3.00 3.00 3.00 2.60 2.33 2.80 2.80 3.00
 1163  1 16  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1164  1 14 2.50 2.00 2.50 2.80 3.50 3.33 3.50 3.67 2.20 3.00 2.40 2.75 2.75 3.00 3.40 3.60 3.80 4.00 3.80 3.20 4.00 2.67 4.00 4.00  .    .    .    .    .    .    .    .    .    .    .    .   2.25 2.75 3.00 2.80 4.00 3.80 3.80 2.00 2.80 3.33 3.80 3.80 4.00
 1165  0 15 3.75 3.50 4.00 2.80 3.00 3.33 4.00 3.00 3.40 4.00 4.00  .    .    .    .    .    .    .    .    .    .    .    .   2.94  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1166  1 20 1.75 3.00 3.25 2.40 4.00 2.60 2.80 3.80 2.60 2.67 2.60 1.75 3.75 3.25 2.80 4.00 2.60 2.60 4.00 2.20 3.40 2.67  .   3.13 2.75 3.50 3.75 3.00 4.00 3.20 2.60 4.00 2.20 3.33 2.80 2.40 2.50 4.00 4.00 3.60 4.00 3.40 2.80 4.00 2.40 3.67 3.20 2.60 3.20
 1167  1 14 3.00 3.50 4.00 3.60 4.00 4.00 4.00 3.40 3.40 2.67 3.60 3.00 3.75 4.00 3.60 4.00 4.00 3.80 4.00 3.20 3.40 3.67  .   2.91  .    .    .    .    .    .    .    .    .    .    .    .   3.00 3.25 3.75 3.20 4.00 4.00 4.00 4.00 3.40 4.00 3.40 3.40 3.00
 1168  0 14 3.00 3.00 3.00 3.00 4.00 3.20 3.40 3.60 2.60 1.67 3.00 3.00 2.50 3.00 2.60 4.00 3.00 2.80 3.00 2.20 3.00 2.33  .   3.34 3.00 2.75 3.50 3.40 4.00 3.40 3.00 3.40 2.60 2.33 3.40 2.60 2.75 3.75 3.25 4.00 3.60 3.20 2.80 3.20 2.60 1.33 3.80 2.80 2.20
 1169  1 14 3.25 3.25 3.25 3.20 3.80 3.40 2.60 2.40 2.40 2.33 3.40 3.25 3.50 3.25 3.40 4.00 3.00 3.20 3.00 3.00 3.40 2.67  .   3.69 3.25 3.50 3.75 3.40 3.60 3.00 3.00 3.00 3.20 3.00 3.00 3.00 3.00 3.00 3.50 3.60 4.00 3.20 3.00 3.00 3.20 3.00 3.20 3.40 2.80
 1170  1 15 1.00 1.00 2.00 1.00 2.00 3.00 2.20 4.00 2.00 1.67 3.00 2.00 1.00 1.75 1.80 1.00 3.00 2.40 3.80 2.60 3.00 1.33  .   2.24  .    .    .    .    .    .    .    .    .    .    .    .   1.00 1.25 1.75 1.40 1.80 3.00 2.00 3.80 2.20 1.00 3.00 2.40 1.60
 1171  1 14 3.00 3.50 4.00 3.40 3.80 4.00 4.00 4.00 3.40 2.67 3.00 3.50 2.25 3.75 3.20 3.20 4.00 3.60 2.80 2.80 3.40 3.00  .   3.66 2.75 3.00 4.00 3.80 3.80 4.00 3.60 4.00 3.40 3.00 2.60 2.40 3.25 2.25 3.50 3.00 3.60 2.80 3.40 4.00 2.40 3.33 2.40 2.60 3.20
 1172  . 14 2.00 2.25 2.50 3.20 3.00 3.00 2.40 2.40 2.60 3.00 2.60  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1173  . 14 2.75 3.75 3.25 2.60 2.20 2.20 2.40 1.20 1.80 3.33 2.40  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1174  0 15 3.50 3.50 3.75 3.40 3.20 3.00 2.80 3.60 2.60 3.33 3.20 3.25 3.00 3.25 3.40 2.60 2.80 2.40 2.20 3.00 3.00 2.33  .   2.95 3.00 3.00 3.00 3.00 3.00 3.00 2.80 3.00 3.00 3.00 2.80 3.00 3.00 3.00 3.00 3.00 3.00 3.00 2.80 3.00 3.00 3.00 3.00 3.00 2.80
 1175  0 16 3.25 4.00 4.00 3.20 3.00 2.50 3.25 2.75  .   2.67  .    .    .    .    .    .    .    .    .    .    .    .    .   2.78 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.60 3.67 3.60 4.00  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1176  0 14 3.75 2.50 3.75 3.80 3.80 3.00 4.00 4.00 3.20 3.33 4.00 3.75 3.00 3.25 3.20 4.00 4.00 3.80 4.00 2.80 2.20 4.00  .   3.11 3.75 4.00 4.00 4.00 4.00 4.00 3.80 4.00 3.40 4.00 3.40 2.40 3.50 2.75 3.75 3.80 3.80 3.60 4.00 4.00 3.60 4.00 3.60 2.40 4.00
 1177  0 15 4.00 4.00 4.00 4.00 3.20 2.80 2.80 2.80 2.40 4.00 3.00 3.00 2.00 2.75 3.40 1.60 2.20 2.40 2.60 2.00 3.20 2.33  .   3.45 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.40 3.00 4.00 3.60 3.60 4.00
 1178  0 15 3.75 2.50 2.50 4.00 3.60 3.20 3.40 3.20 3.20 3.33 3.20  .    .    .    .    .    .    .    .    .    .    .    .    .   3.50 3.25 3.00 3.20 3.40 2.80 3.00 2.80 2.80 4.00 2.80 3.00 2.50 2.25 2.75 2.80 3.00 2.80 3.40 2.80 3.00 3.00 2.20 3.20 3.40
 1179  0 14 3.25 3.25 2.75 2.60 3.00 3.00 3.00 3.00 2.80 3.00 3.00 3.25 3.75 3.75 3.60 3.40 3.00 3.00 2.80 2.80 3.00 3.00  .   3.07 3.75 4.00 3.75 3.80 3.20 3.20 3.20 3.40 2.80 3.67 3.00 2.60 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.40 4.00 3.40 3.20 3.40
 1180  0 14 3.75 4.00 3.75 3.60 2.40 2.60 3.00 2.40 2.40 2.67 3.00 3.25 2.25 2.50 2.80 2.20 2.00 2.40 2.60 3.00 2.80 2.67  .   2.67 4.00 4.00 4.00 4.00 3.20 3.00 3.20 3.80 3.20 3.33 2.00 4.00  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1181  1 14 1.75 2.00 3.00 2.00 4.00 2.80 3.60 4.00 3.60 1.00 4.00 1.75 2.00 3.75 2.00 4.00 4.00 4.00 4.00 3.60 3.20 1.00  .   3.76 1.75 2.50 3.50 2.00 4.00 4.00 4.00 4.00 3.80 1.00 4.00 4.00 1.50 2.00 3.75 2.20 4.00 4.00 4.00 4.00 4.00 2.33 4.00 4.00 1.20
 1182  0 14 2.00 3.25 2.00 2.80 3.40 3.40 2.40 2.20 2.40 2.00 3.20 2.50 2.75 2.75 2.60 3.00 3.20 2.20 2.40 1.80 1.20 3.00  .   3.11 1.50 1.75 1.50 1.40 3.80 3.40 3.20 3.20 2.40 1.33 1.20 3.20 1.50 1.75 1.50 1.80 3.00 3.20 2.20 2.00 2.20 2.33 1.40 3.40 1.00
 1183  0 14 3.25 3.75 3.75 3.60 3.60 3.80 4.00 3.80 2.60 2.33 4.00 3.00 2.75 3.00 3.20 3.80 4.00 4.00 4.00 3.00 3.60 2.33  .   3.34 2.50 2.25 3.25 2.60 4.00 4.00 4.00 4.00 3.20 3.00 3.20 3.80 4.00 1.75 2.75 3.00 2.40 2.80 2.60 2.60 3.80 3.00 2.20 2.00 2.20
 1184  0 14 2.50 2.75 3.00 2.40 3.20 2.60 2.40 2.80 2.60 2.33 2.80 2.75 2.50 3.00 2.20 2.20 2.80 2.60 2.40 2.20 2.00 2.33  .   3.82 3.00 3.00 2.75 2.80 2.20 2.80 2.80 2.60 2.20 2.00 2.20 2.40 2.75 2.75 2.75 2.80 2.40 2.60 2.40 2.40 2.60 2.33 2.60 2.60 2.80
 1185  0 14 2.75 2.50 3.25 1.80 1.60 2.20 3.20 2.00 2.60 1.00 1.60 3.50 2.00 2.50 2.00 2.00 2.40 2.80 2.00 3.80 1.20 1.00  .   3.09 2.50 2.50 2.75 1.80 2.40 2.20 2.80 2.80 3.40 1.00 2.80 3.00 3.00 3.00 3.50 3.40 2.00 2.00 3.60 2.60 2.60 1.00 3.00 3.00 2.20
 1186  0 14 4.00 2.25 2.75 3.80 4.00 3.00 2.60 3.80 3.80 3.67 2.20 4.00 1.75 3.00 4.00 4.00 2.60 2.00 2.00 3.60 2.60 4.00  .   1.44 4.00 2.00 3.00 3.00 4.00 3.40 2.00 2.60 3.40 4.00 2.20 4.00 4.00 1.75 3.25 4.00 3.40 3.40 2.60 4.00 3.40 4.00 3.20 4.00 2.20
 1187  1 14 1.50 1.25 4.00 1.60 4.00 3.00 3.40 4.00 2.00 1.00 1.60 1.25 1.50 3.75 1.80 4.00 3.40 3.00 4.00 1.80 1.80 1.00  .   3.77 1.00 2.50 4.00 1.60 4.00 3.40 3.40 4.00 2.00 1.00 2.00 4.00 1.75 1.75 3.50 1.60 4.00 3.20 3.80 4.00 2.00 1.33 2.00 3.80 1.00
 1188  0 14 2.25 3.00 3.25 3.00 4.00 3.40 2.80 2.60 3.00 3.00 3.00 2.25 2.75 3.50 3.00 4.00 3.00 3.00 2.00 3.00 3.40 3.00  .   2.32 2.25 3.00 3.50 3.00 4.00 3.60 2.60 3.00 3.00 3.00 2.80 3.00 2.25 2.75 3.00 3.00 3.00 3.00 3.00 2.40 2.80 3.00 2.80 3.00 2.40
 1189  1 14 2.75 3.00 4.00 2.20 3.80 3.80 3.40 4.00 3.80 4.00 4.00 2.25 2.75 3.50 2.40 4.00 4.00 3.60 4.00 3.80 3.60 1.67  .   3.59 1.25 1.00 3.25 1.60 4.00 4.00 2.60 3.00 4.00 1.00 2.80 4.00 2.00 2.75 4.00 3.00 4.00 4.00 3.60 4.00 4.00 1.00 3.60 3.60 3.20
 1190  1 14 2.75 3.50 3.75 2.80 3.60 3.80 4.00 4.00 3.00 1.67 4.00 1.25 3.00 3.25 2.40 3.40 4.00 3.40 4.00 1.80 3.40 1.33  .   3.64 2.25 3.50 3.50 3.40 3.60 4.00 3.80 4.00 2.20 1.67 3.80 3.60 2.00 3.50 3.50 2.40 3.60 3.80 3.40 4.00 1.60 1.33 3.60 4.00 3.40
 1191  0 14 3.50 2.75 3.50 3.80 3.20 2.80 3.40 2.60 3.20 3.00 2.60 3.25 2.25 2.25 3.00 2.60 2.20 3.40 2.40 2.00 2.40 3.67  .   1.50 4.00 4.00 3.75 3.60 4.00 4.00 3.40 2.20 3.20 4.00 3.40 3.20 4.00 4.00 4.00 4.00 3.40 3.40 3.60 3.00 2.80 4.00 2.60 3.20 3.40
 1192  0 14 3.25 4.00 4.00 3.40 2.80 3.20 3.40 3.40 2.80 4.00 2.80 2.75 2.00 2.50 2.60 2.00 2.60 3.00 2.40 2.80 2.80 3.33  .   2.10 2.50 2.25 3.25 2.80 3.20 3.00 3.20 3.80 2.40 3.00 2.20 4.00 3.00 1.75 2.50 2.40 2.80 2.60 2.60 2.00 2.40 2.33 2.40 2.20 2.80
 1193  0 14 4.00 4.00 4.00 3.40 2.20 2.80 2.20 2.20 2.20 4.00 2.20  .    .    .    .    .    .    .    .    .    .    .    .   3.70  .    .    .    .    .    .    .    .    .    .    .    .   4.00 3.75 3.75 3.80 4.00 3.00 3.80 4.00 4.00 4.00 3.80 4.00 4.00
 1194  1 14 2.50 3.00 3.25 2.80 2.40 2.80 3.00 3.40 2.60 3.00 2.60 2.50 3.00 3.00 3.00 2.00 3.00 3.00 3.00 2.80 2.80 3.00  .   2.56 2.00 2.25 2.25 2.80 2.00 2.00 2.00 3.00 2.60 3.00 2.00 2.60 2.25 2.00 2.75 2.00 1.20 2.20 3.20 4.00 2.80 2.00 2.00 3.80 2.00
 1195  0 14 2.75 3.00 2.50 3.00 3.40 2.20 2.00 1.80 2.80 3.00 2.00 3.25 3.00 2.25 3.00 3.00 1.80 2.40 2.80 2.60 2.00 2.67  .   2.75 3.25 2.50 2.50 3.00 3.60 2.00 2.40 2.60 3.40 3.00 2.20 3.00 3.00 3.00 2.75 3.00 3.00 2.00 2.80 3.00 2.80 3.00 2.00 3.00 2.60
 1196  0 15 4.00 3.25 4.00 4.00 3.80 3.60 3.20 3.80 3.80 4.00 3.00 4.00 3.00 3.00 3.20 2.80 3.40 2.40 2.20 3.20 2.20 3.00  .   2.78 4.00 4.00 4.00 4.00 3.20 4.00 4.00 4.00 3.40 4.00 3.00 3.40 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.40 4.00 4.00
 1197  0 14 3.75 3.00 4.00 3.60 3.60 3.60 2.60 3.60 3.20 3.67 3.40 4.00 2.50 3.50 3.40 4.00 4.00 3.00 4.00 4.00 3.80 4.00  .   3.64 3.75 2.75 3.75 3.00 4.00 4.00 2.80 4.00 3.80 3.00 3.60 4.00  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1198  0 14 2.50 3.25 3.25 2.80 3.40 3.80 2.00 3.20 2.20 1.00 2.20  .    .    .    .    .    .    .    .    .    .    .    .   3.54  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1199  0 14 3.75 3.25 4.00 3.40 3.80 3.20 3.40 4.00 3.80 1.00 2.80 3.25 2.75 3.25 3.40 3.80 2.40 3.00 4.00 3.60 2.40 3.00  .   2.41 3.75 2.50 3.25 3.20 3.20 2.80 3.40 4.00 3.60 1.00 2.20 3.20 3.75 2.50 3.25 2.60 3.40 3.00 3.40 4.00 3.60 1.33 1.80 3.60 3.60
 1200  1 14 3.00 3.00 3.25 2.80 4.00 4.00 3.80 4.00 3.80 3.67 3.00 3.50 3.50 3.50 2.80 4.00 3.40 3.80 4.00 3.80 2.80 4.00  .   2.72 3.50 4.00 3.75 3.20 4.00 4.00 3.80 4.00 4.00 4.00 3.00 3.60 3.75 2.75 4.00 3.00 4.00 4.00 3.80 4.00 4.00 4.00 3.00 3.80 3.40
 1201  0 14 3.75 3.50 3.50 3.80 2.40 2.80 2.80 4.00 3.60 4.00 2.40 3.00 3.00 3.25 3.00 2.20 2.80 2.80 3.00 3.20 2.20 3.33  .   3.28 3.00 3.00 3.00 3.00 3.00 3.00 2.80 3.00 3.60 3.33 3.00 3.80 4.00 4.00 3.50 4.00 2.20 3.60 3.40 3.40 4.00 4.00 2.80 4.00 1.80
 1202  1 14 2.75 2.00 3.00 2.20 3.40 2.00 2.60 2.80 3.20 2.33 2.40 2.75 2.00 2.00 2.00 3.20 1.60 3.00 4.00 3.80 2.40 3.00  .   2.93 2.75 2.00 2.25 2.20 2.80 1.40 2.20 4.00 3.60 3.00 2.60 3.00 3.00 2.00 3.50 2.60 3.20 1.00 3.20 4.00 4.00 2.33 2.40 3.80 2.40
 1203  0 14 4.00 4.00 4.00 4.00 4.00 4.00 3.40 4.00 4.00 4.00 4.00 4.00 3.00 4.00 4.00 4.00 3.40 4.00 4.00 4.00 3.40 4.00  .   3.58 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.75 3.75 3.80 4.00 3.00 3.80 4.00 4.00 4.00 3.80 4.00 4.00
 1204  0 15 2.25 2.00 3.50 2.40 2.00 3.20 2.40 3.20 2.80 3.33 1.80  .    .    .    .    .    .    .    .    .    .    .    .   2.88 3.75 2.00 1.25 2.20 3.60 4.00 2.40 3.20 3.40 4.00 3.20 3.20  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1205  1 16 2.75 1.75 3.25 2.00 4.00 3.60 3.60 4.00 3.00 3.00 2.00 2.75 1.50 2.25 1.80 3.80 4.00 3.60 4.00 3.40 2.00 3.00  .   3.25 3.00 2.00 2.75 2.00 3.80 3.20 3.20 3.60 3.00 3.00 2.00 4.00 3.00 2.00 3.00 1.80 3.80 3.00 3.40 3.80 3.20 3.00 2.00 3.80 3.00
 1206  . 14 2.25 2.50 2.25 2.00 2.80 2.80 3.00 2.20 2.20 2.67 2.60  .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .  
 1207  0 14 3.00 3.75 3.50 3.00 2.80 2.80 3.20 2.60 3.60 2.00 2.40 3.00 3.00 3.25 3.20 3.20 3.00 3.20 3.40 2.60 2.60 2.33  .   3.38 3.00 3.00 3.00 3.00 3.40 3.40 3.60 3.60 2.80 3.00 2.60 2.60 3.00 3.25 3.00 3.00 3.00 3.00 3.00 3.20 2.80 2.00 1.80 3.00 3.00
 1208  1 14 2.00 1.50 2.50 1.60 3.60 3.60 3.00 3.40 2.80 1.33 2.80 2.00 1.75 2.50 1.60 3.40 4.00 3.20 4.00 2.60 2.80 3.33  .   2.58 2.75 2.50 2.75 2.60 3.60 3.80 3.40 4.00 2.60 3.00 3.00 3.00 2.25 2.25 2.50 2.00 3.20 3.00 2.80 2.80 2.40 2.00 2.60 3.00 2.20
 1209  1 14 1.50 2.25 3.25 2.40 3.80 3.40 3.00 4.00 2.60 1.33 3.20 2.25 2.00 2.50 1.80 3.40 3.80 3.40 4.00 2.40 3.20 1.33  .   3.41 2.25 2.75 3.00 2.80 2.60 2.40 2.60 2.60 3.20 2.33 3.00 3.00 2.25 3.00 2.75 2.40 2.60 2.20 2.40 2.60 2.40 1.67 3.00 2.60 2.40
 1210  0 14 3.50 2.75 3.00 3.20 3.80 3.20 3.40 3.60 3.40 3.00 2.80 3.00 3.00 3.00 3.20 4.00 2.60 3.60 4.00 3.80 2.20 2.33  .   3.48 3.00 2.75 3.25 3.00 3.80 3.20 3.80 3.80 3.00 2.33 2.80 2.80 3.25 2.50 3.00 3.60 4.00 4.00 4.00 4.00 3.40 2.67 2.80 3.00 3.40
 1211  0 14 4.00 3.50 3.75 4.00 4.00 3.40 3.80 4.00 3.40 3.67 3.80 3.75 4.00 4.00 3.80 4.00 4.00 4.00 4.00 3.00 3.80 4.00  .   3.49 3.75 3.75 4.00 4.00 4.00 4.00 4.00 4.00 3.60 4.00 3.40 3.60 3.75 3.75 4.00 4.00 4.00 4.00 3.80 4.00 3.60 4.00 3.60 3.80 3.80
 1212  1 15 1.00 1.50 3.00 1.60 3.80 3.00 2.00 3.20 1.00 1.00 1.60 1.25 3.00 3.25 1.60 4.00 2.40 3.20 3.20 1.60 1.00 1.00  .   3.40 1.25 3.00 2.50 1.80 3.00 2.00 2.00 3.00 1.00 1.00 1.60  .   1.00 3.00 3.00 1.00 2.40 2.00 2.40 3.00 1.60 1.00 1.60 2.80 3.40
 1213  0 14 2.50 3.00 3.50 3.00 3.20 2.60 3.40 3.20 2.60 3.33 2.60 2.50 3.25 3.25 2.60 3.20 2.60 3.80 3.40 2.60 2.40 3.00  .   2.49 3.00 3.25 3.00 3.00 3.20 2.80 3.20 3.00 2.80 3.00 2.40 3.80 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.40 3.40 4.00 4.00 3.00 4.00
 1214  0 14 4.00 4.00 4.00 4.00 3.00 3.40 3.40 3.40 3.20 4.00 3.80  .    .    .    .    .    .    .    .    .    .    .    .    .   4.00 4.00 3.75 3.60 3.40 2.80 3.40 3.00 3.40 4.00 4.00 3.40 4.00 4.00 3.50 4.00 3.20 2.00 3.80 3.80 3.40 4.00 3.60 3.40 3.40
 1215  0 14 3.00 3.50 4.00 3.40 3.80 2.40 3.00 3.60 3.20 3.00 3.60 3.25 3.50 3.50 3.60 4.00 2.80 3.00 3.40 3.60 4.00 3.67  .   2.91 3.00 3.25 3.50 3.40 4.00 3.20 2.80 3.00 3.00 4.00 3.80 4.00 3.50 4.00 3.75 3.40 4.00 3.20 3.40 3.20 3.20 4.00 4.00 4.00 3.20
 1216  0 14 3.25 4.00 4.00 4.00 4.00 3.40 4.00 4.00 3.60 4.00 3.60 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.60 3.80 3.00  .   3.74 4.00 4.00 4.00 4.00 4.00 4.00 4.00 4.00 3.60 3.00 4.00 3.80  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1217  0 15 4.00 3.25 4.00 3.80 3.80 3.40 4.00 3.80 3.40 3.33 2.60 3.25 3.50 4.00 3.40 3.40 3.60 3.40 3.00 3.60 2.40 3.33  .   2.69 3.50 4.00 3.50 4.00 2.80 3.60 3.60 3.20 3.40 3.67 2.20 3.20 3.25 3.00 3.25 3.00 3.60 3.00 3.40 3.60 3.00 3.33 2.60 3.00 2.80
 1218  1 14 2.00 2.75 3.75 2.60 4.00 3.20 3.60 4.00 2.60 1.00 2.60 2.75 3.00 3.25 2.20 3.80 3.40 3.60 4.00 3.00 2.60 2.33  .   3.01 2.25 3.00 3.50 2.60 3.80 4.00 4.00 4.00 3.00 2.00 3.20 3.40  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1219  0 14 2.75 2.50 3.25 3.40 3.60 2.00 2.40 2.00 3.00 3.33 2.40 3.25 2.25 3.00 3.80 3.80 2.40 2.40 1.60 3.00 3.20 3.33  .   1.28 3.25 2.00 2.50 3.20 3.00 2.00 2.80 2.20 3.80 3.00 2.60 3.00  .    .    .    .    .    .    .    .    .    .    .    .    .  
 1220  0 14 3.00 3.25 3.25 3.60 3.40 3.20 3.40 2.80 3.00 3.67 3.20 3.00 3.50 3.25 3.80 3.20 3.40 3.40 3.00 3.40 3.20 3.33  .   2.78 3.25 4.00 3.75 4.00 3.40 3.80 3.40 3.20 3.20 3.67 3.80 3.00 3.50 4.00 3.75 4.00 3.80 3.80 3.60 4.00 3.40 4.00 3.80 3.20 3.80
 1221  1 15 2.50 2.25 3.00 2.60 2.80 3.00 3.00 3.00 2.80 3.00 3.00 2.75 2.25 3.00 2.80 2.80 3.00 3.00 3.00 2.80 3.00 3.00  .   2.98 3.00 3.00 3.00 2.80 2.80 3.00 3.00 3.00 2.80 3.00 3.00 3.00 3.00 2.75 3.00 2.60 3.00 3.00 3.00 3.00 2.80 3.00 3.00 3.00 3.00
 1222  1 14 1.75 1.25 2.75 1.60 2.80 3.00 3.20 4.00 2.00 2.00 2.60 2.00 1.00 2.50 1.60 3.00 3.60 3.00 3.80 2.80 2.80 3.00  .   3.21 2.00 1.00 2.50 2.00 3.40 3.20 3.00 4.00 2.60 2.67 2.60 2.60 1.75 1.00 1.75 1.60 3.20 3.60 3.00 4.00 2.60 3.00 2.40 2.80 1.40
